=================================================
Project : math_43	start : 18/01/15 15:51
Current failed test : org.apache.commons.math.stat.descriptive.SummaryStatisticsTest::testOverrideMeanWithMathClass | 18/01/15 15:51
Mon Jan 15 15:52:37 AEDT 2018 Mon Jan 15 15:52:37 AEDT 2018 : org.apache.commons.math.stat.descriptive.SummaryStatistics,647=>Find no block
Mon Jan 15 15:52:38 AEDT 2018 org.apache.commons.math.stat.descriptive.SummaryStatistics,643
Mon Jan 15 15:54:03 AEDT 2018 org.apache.commons.math.stat.descriptive.SummaryStatistics,577
Mon Jan 15 15:56:10 AEDT 2018 org.apache.commons.math.stat.descriptive.SummaryStatistics,578
Mon Jan 15 15:56:11 AEDT 2018 Mon Jan 15 15:56:11 AEDT 2018 : org.apache.commons.math.stat.descriptive.SummaryStatistics,579=>Find no block
Mon Jan 15 15:56:12 AEDT 2018 org.apache.commons.math.stat.descriptive.SummaryStatistics,635
Mon Jan 15 15:57:58 AEDT 2018 org.apache.commons.math.stat.descriptive.SummaryStatistics,636
Mon Jan 15 15:57:58 AEDT 2018 Mon Jan 15 15:57:58 AEDT 2018 : org.apache.commons.math.stat.descriptive.SummaryStatistics,637=>Find no block
Mon Jan 15 15:57:59 AEDT 2018 org.apache.commons.math.util.FastMath,1160
Mon Jan 15 16:09:29 AEDT 2018 org.apache.commons.math.util.FastMath,1161
Mon Jan 15 16:09:30 AEDT 2018 org.apache.commons.math.util.FastMath,1162
Mon Jan 15 16:22:35 AEDT 2018 org.apache.commons.math.util.FastMath,1163
Mon Jan 15 16:33:28 AEDT 2018 org.apache.commons.math.util.FastMath,1164
Mon Jan 15 16:57:23 AEDT 2018 org.apache.commons.math.util.FastMath,1165
Mon Jan 15 17:16:06 AEDT 2018 org.apache.commons.math.util.FastMath,1166
Mon Jan 15 17:33:34 AEDT 2018 org.apache.commons.math.util.FastMath,1168
Mon Jan 15 17:40:56 AEDT 2018 org.apache.commons.math.util.FastMath,1169
Mon Jan 15 17:40:58 AEDT 2018 org.apache.commons.math.util.FastMath,1171
Mon Jan 15 18:17:20 AEDT 2018 org.apache.commons.math.util.FastMath,1173
Mon Jan 15 18:34:52 AEDT 2018 org.apache.commons.math.util.FastMath,1174
Mon Jan 15 18:34:54 AEDT 2018 org.apache.commons.math.util.FastMath,1176
Mon Jan 15 18:56:21 AEDT 2018 org.apache.commons.math.util.FastMath,1177
Mon Jan 15 19:32:08 AEDT 2018 org.apache.commons.math.util.FastMath,1178
Mon Jan 15 19:51:40 AEDT 2018 org.apache.commons.math.util.FastMath,1181
Mon Jan 15 20:08:14 AEDT 2018 org.apache.commons.math.util.FastMath,1182
Mon Jan 15 20:32:22 AEDT 2018 org.apache.commons.math.util.FastMath,1184
Timeout time : 18/01/15 20:52
