=================================================
Project : math_105	start : 18/01/16 03:13
Current failed test : org.apache.commons.math.stat.regression.SimpleRegressionTest::testSSENonNegative | 18/01/16 03:13
Tue Jan 16 03:28:50 AEDT 2018 org.apache.commons.math.stat.regression.SimpleRegression,89
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,60=>Find no block
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,63=>Find no block
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,66=>Find no block
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,69=>Find no block
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,72=>Find no block
Tue Jan 16 03:28:51 AEDT 2018 Tue Jan 16 03:28:51 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,75=>Find no block
Tue Jan 16 03:28:52 AEDT 2018 Tue Jan 16 03:28:52 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,78=>Find no block
Tue Jan 16 03:28:52 AEDT 2018 Tue Jan 16 03:28:52 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,81=>Find no block
Tue Jan 16 03:28:52 AEDT 2018 Tue Jan 16 03:28:52 AEDT 2018 : org.apache.commons.math.stat.regression.SimpleRegression,90=>Find no block
Tue Jan 16 03:28:52 AEDT 2018 org.apache.commons.math.stat.regression.SimpleRegression,106
Tue Jan 16 04:51:29 AEDT 2018 org.apache.commons.math.stat.regression.SimpleRegression,107
Tue Jan 16 04:51:38 AEDT 2018 org.apache.commons.math.stat.regression.SimpleRegression,108
Tue Jan 16 04:51:40 AEDT 2018 org.apache.commons.math.stat.regression.SimpleRegression,110
Timeout time : 18/01/16 08:29
