=================================================
Project : math_36	start : 18/01/12 21:17
Current failed test : org.apache.commons.math.fraction.BigFractionTest::testFloatValueForLargeNumeratorAndDenominator | 18/01/12 21:18
Fri Jan 12 21:19:45 AEDT 2018 org.apache.commons.math.fraction.BigFraction,732
Fri Jan 12 21:20:32 AEDT 2018 org.apache.commons.math.fraction.BigFraction,735
Fri Jan 12 21:20:33 AEDT 2018 Fri Jan 12 21:20:33 AEDT 2018 : org.apache.commons.math.exception.util.LocalizedFormats,370=>Find no block
Fri Jan 12 21:20:34 AEDT 2018 org.apache.commons.math.exception.util.LocalizedFormats,371
Fri Jan 12 21:20:38 AEDT 2018 Fri Jan 12 21:20:38 AEDT 2018 : org.apache.commons.math.exception.util.LocalizedFormats,372=>Find no block
Fri Jan 12 21:20:39 AEDT 2018 org.apache.commons.math.fraction.BigFraction,366
Fri Jan 12 21:20:44 AEDT 2018 Fri Jan 12 21:20:44 AEDT 2018 : org.apache.commons.math.fraction.BigFraction,367=>Find no block
Fri Jan 12 21:20:45 AEDT 2018 org.apache.commons.math.fraction.BigFraction,133
Fri Jan 12 21:22:40 AEDT 2018 org.apache.commons.math.fraction.BigFraction,134
Fri Jan 12 21:22:41 AEDT 2018 org.apache.commons.math.fraction.BigFraction,126
Fri Jan 12 21:22:45 AEDT 2018 org.apache.commons.math.fraction.BigFraction,127
Fri Jan 12 21:22:45 AEDT 2018 org.apache.commons.math.fraction.BigFraction,381
Fri Jan 12 21:22:49 AEDT 2018 Fri Jan 12 21:22:49 AEDT 2018 : org.apache.commons.math.fraction.BigFraction,382=>Find no block
Fri Jan 12 21:22:50 AEDT 2018 org.apache.commons.math.fraction.BigFraction,131
Fri Jan 12 21:25:55 AEDT 2018 org.apache.commons.math.fraction.BigFraction,132
Fri Jan 12 21:25:56 AEDT 2018 org.apache.commons.math.fraction.BigFraction,138
Fri Jan 12 21:27:42 AEDT 2018 org.apache.commons.math.fraction.BigFraction,144
Fri Jan 12 21:30:38 AEDT 2018 org.apache.commons.math.fraction.BigFraction,145
Fri Jan 12 21:30:40 AEDT 2018 org.apache.commons.math.util.MathUtils,244
Fri Jan 12 21:32:09 AEDT 2018 Fri Jan 12 21:32:09 AEDT 2018 : org.apache.commons.math.util.MathUtils,247=>Find no block
Fri Jan 12 21:32:10 AEDT 2018 Fri Jan 12 21:32:10 AEDT 2018 : org.apache.commons.math.fraction.BigFraction,119=>Find no block
Fri Jan 12 21:32:12 AEDT 2018 org.apache.commons.math.fraction.BigFraction,120
Fri Jan 12 21:35:54 AEDT 2018 org.apache.commons.math.fraction.BigFraction,121
Fri Jan 12 21:35:55 AEDT 2018 org.apache.commons.math.fraction.BigFraction,122
Fri Jan 12 21:38:07 AEDT 2018 org.apache.commons.math.fraction.BigFraction,125
