=================================================
Project : math_3	start : 17/08/24 10:03
Current failed test : org.apache.commons.math3.util.MathArraysTest::testLinearCombinationWithSingleElementArray | 17/08/24 10:04
Thu Aug 24 10:06:16 AEST 2017 org.apache.commons.math3.util.MathArrays,816
Thu Aug 24 10:29:55 AEST 2017 org.apache.commons.math3.util.MathArrays,817
Thu Aug 24 10:48:06 AEST 2017 org.apache.commons.math3.util.MathArrays,823
Thu Aug 24 11:14:37 AEST 2017 org.apache.commons.math3.util.MathArrays,824
Thu Aug 24 11:14:38 AEST 2017 org.apache.commons.math3.util.MathArrays,826
Thu Aug 24 11:59:25 AEST 2017 org.apache.commons.math3.util.MathArrays,827
Thu Aug 24 12:05:33 AEST 2017 org.apache.commons.math3.util.MathArrays,828
Thu Aug 24 12:05:34 AEST 2017 org.apache.commons.math3.util.MathArrays,829
Thu Aug 24 12:07:42 AEST 2017 org.apache.commons.math3.util.MathArrays,830
Thu Aug 24 12:13:01 AEST 2017 org.apache.commons.math3.util.MathArrays,832
Thu Aug 24 12:20:11 AEST 2017 org.apache.commons.math3.util.MathArrays,833
Thu Aug 24 12:28:59 AEST 2017 org.apache.commons.math3.util.MathArrays,834
Thu Aug 24 12:32:00 AEST 2017 org.apache.commons.math3.util.MathArrays,835
Thu Aug 24 12:45:25 AEST 2017 org.apache.commons.math3.util.MathArrays,836
Thu Aug 24 12:55:47 AEST 2017 org.apache.commons.math3.util.MathArrays,837
Thu Aug 24 13:08:15 AEST 2017 org.apache.commons.math3.util.MathArrays,841
Thu Aug 24 13:08:16 AEST 2017 org.apache.commons.math3.util.MathArrays,845
Thu Aug 24 13:09:27 AEST 2017 org.apache.commons.math3.util.MathArrays,846
Thu Aug 24 13:09:28 AEST 2017 Thu Aug 24 13:09:28 AEST 2017 : org.apache.commons.math3.exception.MathIllegalStateException,45=>Find no block
Thu Aug 24 13:09:30 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,46
Thu Aug 24 13:10:22 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,47
Thu Aug 24 13:10:23 AEST 2017 Thu Aug 24 13:10:23 AEST 2017 : org.apache.commons.math3.exception.MathIllegalStateException,48=>Find no block
Thu Aug 24 13:10:25 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,60
Thu Aug 24 13:11:16 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,61
Thu Aug 24 13:11:18 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,62
Thu Aug 24 13:11:19 AEST 2017 Thu Aug 24 13:11:19 AEST 2017 : org.apache.commons.math3.exception.MathIllegalStateException,63=>Find no block
Thu Aug 24 13:11:20 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,69
Thu Aug 24 13:11:25 AEST 2017 Thu Aug 24 13:11:25 AEST 2017 : org.apache.commons.math3.exception.MathIllegalStateException,70=>Find no block
Thu Aug 24 13:11:26 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,74
Thu Aug 24 13:11:30 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,80
Thu Aug 24 13:11:35 AEST 2017 org.apache.commons.math3.exception.MathIllegalStateException,86
Thu Aug 24 13:11:40 AEST 2017 Thu Aug 24 13:11:40 AEST 2017 : org.apache.commons.math3.exception.MathInternalError,37=>Find no block
Thu Aug 24 13:11:42 AEST 2017 org.apache.commons.math3.exception.MathInternalError,38
Thu Aug 24 13:12:42 AEST 2017 Thu Aug 24 13:12:42 AEST 2017 : org.apache.commons.math3.exception.MathInternalError,39=>Find no block
Thu Aug 24 13:12:44 AEST 2017 org.apache.commons.math3.exception.MathInternalError,46
Thu Aug 24 13:13:02 AEST 2017 Thu Aug 24 13:13:02 AEST 2017 : org.apache.commons.math3.exception.MathInternalError,47=>Find no block
Thu Aug 24 13:13:03 AEST 2017 org.apache.commons.math3.exception.MathInternalError,56
Thu Aug 24 13:13:07 AEST 2017 Thu Aug 24 13:13:07 AEST 2017 : org.apache.commons.math3.exception.MathInternalError,57=>Find no block
Thu Aug 24 13:13:09 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,50
Thu Aug 24 13:13:13 AEST 2017 Thu Aug 24 13:13:13 AEST 2017 : org.apache.commons.math3.exception.NumberIsTooSmallException,54=>Find no block
Thu Aug 24 13:13:14 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,68
Thu Aug 24 13:14:30 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,70
Thu Aug 24 13:14:32 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,71
Thu Aug 24 13:14:33 AEST 2017 Thu Aug 24 13:14:33 AEST 2017 : org.apache.commons.math3.exception.NumberIsTooSmallException,72=>Find no block
Thu Aug 24 13:14:34 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,78
Thu Aug 24 13:14:39 AEST 2017 org.apache.commons.math3.exception.NumberIsTooSmallException,85
Thu Aug 24 13:14:43 AEST 2017 org.apache.commons.math3.exception.MathIllegalNumberException,46
Thu Aug 24 13:15:42 AEST 2017 org.apache.commons.math3.exception.MathIllegalNumberException,47
Thu Aug 24 13:15:44 AEST 2017 Thu Aug 24 13:15:44 AEST 2017 : org.apache.commons.math3.exception.MathIllegalNumberException,48=>Find no block
Thu Aug 24 13:15:45 AEST 2017 org.apache.commons.math3.exception.MathIllegalNumberException,54
Thu Aug 24 13:15:50 AEST 2017 Thu Aug 24 13:15:50 AEST 2017 : org.apache.commons.math3.exception.MathIllegalArgumentException,44=>Find no block
Thu Aug 24 13:15:51 AEST 2017 org.apache.commons.math3.exception.MathIllegalArgumentException,45
Thu Aug 24 13:15:53 AEST 2017 org.apache.commons.math3.exception.MathIllegalArgumentException,46
Thu Aug 24 13:15:54 AEST 2017 Thu Aug 24 13:15:54 AEST 2017 : org.apache.commons.math3.exception.MathIllegalArgumentException,47=>Find no block
Thu Aug 24 13:15:55 AEST 2017 org.apache.commons.math3.exception.MathIllegalArgumentException,51
Thu Aug 24 13:15:56 AEST 2017 org.apache.commons.math3.exception.MathIllegalArgumentException,57
Thu Aug 24 13:15:58 AEST 2017 org.apache.commons.math3.exception.MathIllegalArgumentException,63
Thu Aug 24 13:15:59 AEST 2017 org.apache.commons.math3.exception.NotPositiveException,37
Thu Aug 24 13:16:03 AEST 2017 Thu Aug 24 13:16:03 AEST 2017 : org.apache.commons.math3.exception.NotPositiveException,38=>Find no block
Thu Aug 24 13:16:04 AEST 2017 org.apache.commons.math3.exception.NotPositiveException,47
Thu Aug 24 13:16:20 AEST 2017 Thu Aug 24 13:16:20 AEST 2017 : org.apache.commons.math3.exception.NotPositiveException,48=>Find no block
Thu Aug 24 13:16:22 AEST 2017 Thu Aug 24 13:16:22 AEST 2017 : org.apache.commons.math3.exception.MathArithmeticException,43=>Find no block
Thu Aug 24 13:16:23 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,44
Thu Aug 24 13:17:24 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,45
Thu Aug 24 13:17:25 AEST 2017 Thu Aug 24 13:17:25 AEST 2017 : org.apache.commons.math3.exception.MathArithmeticException,46=>Find no block
Thu Aug 24 13:17:39 AEST 2017 Thu Aug 24 13:17:39 AEST 2017 : org.apache.commons.math3.exception.MathArithmeticException,56=>Find no block
Thu Aug 24 13:17:40 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,57
Thu Aug 24 13:17:41 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,58
Thu Aug 24 13:17:42 AEST 2017 Thu Aug 24 13:17:42 AEST 2017 : org.apache.commons.math3.exception.MathArithmeticException,59=>Find no block
Thu Aug 24 13:17:43 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,63
Thu Aug 24 13:17:44 AEST 2017 org.apache.commons.math3.exception.MathArithmeticException,69
